nickName,cityName,score,content,startTime
活捉一只单身狗,武汉,4.5,电影一开场就达到高潮，全程持续了两个半小时。特效真的好夺目，好炫彩。湄拉公主太美了，片尾曲也爆好听。谁能告诉去哪里听片尾曲everything I need,2018-12-07 21:35:36
多多,广州,5.0,很震撼，太强大了，结局也很完美！,2018-12-07 21:35:36
snowiec,汉中,5.0,精妙绝伦 业界牛批,2018-12-07 21:35:35
罪木丶,三亚,5.0,太好看了，简直是视觉盛宴,2018-12-07 21:35:34
罪木丶,三亚,5.0,太好看了，简直是视觉盛宴,2018-12-07 21:35:34
xhh5218,长沙,5.0,很久没看过这么震撼的电影了！漫威匠心大作，2018年底最值得看的一部作品，相当于给2018的不满开了一次洗礼。很赞。热血沸腾。,2018-12-07 21:35:31
风铃,江阴,5.0,经典的好莱坞大片，画面优美、震撼！,2018-12-07 21:35:30
羅丹,杭州,4.5,炫，最后打斗场面水悟空出戏,2018-12-07 21:35:26
nshdihdhsj,常州,5.0,吹爆他，不管你是谁，只要你看了海王，打了10分，我们就是朋友(￣▽￣)~*,2018-12-07 21:35:26
林山,莆田,4.5,好看。不愧是温之仁导演的 女主好漂亮 嘻嘻 ,2018-12-07 21:35:24
KevinLau,北京,5.0,**，全程高能，我说海王最帅 没人反对吧😂…,2018-12-07 21:35:23
Judy-尤½,镇江,3.5,场面宏大色彩瑰丽打斗激烈就是人物塑造上略显单薄，还有要吐槽的是亚瑟拿到三叉戟以后的标配服装实在巨丑无比，什么鬼～上面金色鱼鳞片紧身衣下身搭配深绿色连裤袜，太辣眼睛了,2018-12-07 21:35:22
位言东,青岛,5.0,**猛啊啊啊啊,2018-12-07 21:35:21
lRB508826696,中牟,5.0,我觉的，这是DC最帅的英雄电影。,2018-12-07 21:35:20
鲲,银川,5.0,很不错，不管是演员选角还是服装造型，都很搭配。剧情也很不错，特效粒子完美。,2018-12-07 21:35:20
贰,峨眉山,5.0,完美，爆棚，无敌,2018-12-07 21:35:19
毅波轩,南昌,5.0,"不错哦，～听说是青铜选手捡到黄金装备打败了白银选手成为最强王者的故事🌚 🌚 🌚
海王亚瑟（美人鱼战士）：老师要我去找三叉戟，送了个女朋友，完事老妈也找到了，还附赠个亚特兰蒂斯的王位。",2018-12-07 21:35:19
山丘,开封,5.0,密集恐惧症，深海恐惧症凑齐了。,2018-12-07 21:35:18
Eaz353203785,衡阳,4.5,剧情老三套，就不多写。特效一级棒啊，“海底阿凡达”名至实归,2018-12-07 21:35:16
lJC796569645,滁州,5.0,画面漂亮，打斗过瘾，我喜欢女主，beautiful,2018-12-07 21:35:16
陈磊,宁波,5.0,今年巨好看的超级英雄！应该是排第一没错了！海底世界的画面惊艳四座，温子仁导演的对画面构图方面的功底让我膜拜了！,2018-12-07 21:35:15
米小安爱Messi,沈阳,4.5,绝对的海鲜自助大餐啊，什么小龙虾，螃蟹，皮皮虾，鱿鱼，还有一堆一堆的“鳕鱼”，超级“好吃”！整体画面感十足，海底世界的神奇美景简直美爆了！墙裂！推荐！,2018-12-07 21:35:14
给猫夏的妮,白银,5.0,好看，我感觉比毒液还好看。,2018-12-07 21:35:11
wxmrr,盘锦,5.0,简直是沉香劈山救母孙悟空夺取定海神针，大战各路神仙三百回合，最后夺取花果山的故事,2018-12-07 21:35:11
MvP731147136,昆山,4.0,可以。蛮好看。,2018-12-07 21:35:10
Life,昌乐,5.0,特效相当不错，场面震撼,2018-12-07 21:35:08
房矗,西安,5.0,DC最好看的电影之一。,2018-12-07 21:35:08
毕建文,哈尔滨,4.5,耍帅最多的英雄,2018-12-07 21:35:07
BEK714237853,广州,2.5,特效还行，剧情跟黑豹差不多。可以脑补一下,2018-12-07 21:35:04
徐许玥,威海,4.0,仅是画面就值回票价了！2D万岁！,2018-12-07 21:35:02
tGM686432737,淮南,5.0,场面宏大，特别好看,2018-12-07 21:35:02
谷艮,淮安,5.0,视觉震撼，剧情不是太完美，值得观看,2018-12-07 21:35:01
WTF,深圳,5.0,好看的一比、买票就完了,2018-12-07 21:35:01
查尔斯BACI,武汉,5.0,真是有史以来最棒的一部Dc了。,2018-12-07 21:35:01
查尔斯BACI,武汉,5.0,真是有史以来最棒的一部Dc了。,2018-12-07 21:35:01
言页,龙岩,5.0,太好看了，特效太好了，节奏不错没有槽点。,2018-12-07 21:35:00
陈松涛,张家港,4.5,很喜欢不错的电影，值得推荐。,2018-12-07 21:34:59
M兔M🍀,邵阳,5.0,特效超级棒，很真实。情节紧凑不失风趣。没很好看，满意。最后结尾冲出水面那一刹那，酷帅呀！！,2018-12-07 21:34:58
好大一条鱼,重庆,5.0,温子仁，一如既往的好,2018-12-07 21:34:58
Cgw825927334,濮阳,5.0,一部不亚于指环王3的史诗巨作,2018-12-07 21:34:56
FES159754616,淮安,5.0,好看，不错的。,2018-12-07 21:34:53
FSC118034686,衢州,5.0,完美，拍摄的很好👍,2018-12-07 21:34:52
VyJ512617043,乌鲁木齐,4.5,好看，真的很过瘾。而且整个片子总体来说还是以温情居多，温导片子里七国的繁荣景色也还原的很好，七国国王的性格也是有血有肉，尤其渔人王国的人物刻画很生动。湄拉是一个理想化的女性，支持正义，反对战争，勇敢又坚毅，可以说正是有了湄拉的帮助，海王才真正认识了自我；弟弟奥姆对哥哥也有复杂的情感，虽然最终闪耀的王座压倒了他，但是他对于母亲还是有真挚的情感，演员amber和Patrick很好的诠释了这两个角色ヾ(*・▽・)ﾂ当然这个片子还是有尬煽情的片段，以及最后海王对阵守护兽拉尔森的片段引起了我同学的强烈吐槽，不过瑕不掩瑜，最后还是要祝福海王大爆呦！冲鸭| ᐕ)୨,2018-12-07 21:34:51
eddie,成都,3.0,总结就是青铜圣斗士找到了黄金玉米战衣，带领自己的封神榜战队用孙悟空的招式赢得了胜利。,2018-12-07 21:34:51
BOSS,成都,5.0,非常好的结局 我以为要让我们爱护海洋 万万没想到 他就是想当国王🙈,2018-12-07 21:34:50
非洲大提督,六安,4.5,很过瘾，非常好看,2018-12-07 21:34:49
SJD923227950,武汉,4.5,场景很好，内涵差一点点，给十分怕骄傲,2018-12-07 21:34:48
iKZ591306371,广安,5.0,海底阿凡达，而且更劲爆。要是影院用主动快门3D就太棒了。,2018-12-07 21:34:47
A 大唐蟹业,南京,5.0,好看，不虚此行,2018-12-07 21:34:45
iKZ591306371,广安,5.0,海底阿凡达，而且更劲爆。要是影院用主动快门3D就太棒了。,2018-12-07 21:34:47
A 大唐蟹业,南京,5.0,好看，不虚此行,2018-12-07 21:34:45
Aa,怀化,5.0,感觉还是挺壮丽的，dc和漫威的剧情各有千秋但感觉上还是个人更倾向漫威！,2018-12-07 21:34:43
言Jerry,合肥,5.0,给个满分，国人导演哒,2018-12-07 21:34:42
鹽,昆明,5.0,激动，完美！,2018-12-07 21:34:41
刘昊霖。,重庆,4.5,除了那些盔甲像铠甲勇士之外，打的还是很爽的,2018-12-07 21:34:41
小星星,长沙,4.5,特技设计、摄影一流，不错！可以一看,2018-12-07 21:34:40
Ethan🍃修.心🍃,常州,5.0,很好看的科幻片，关键女主角几个还很漂亮,2018-12-07 21:34:38
qq106525349,顺德,4.5,2个字，好看,2018-12-07 21:34:36
苦瓜好难吃,自贡,5.0,真的非常震撼,2018-12-07 21:34:36
丶Sunshine GUGU,梅州,5.0,剧情虽然有点老久，但是特效和人物设定不错，唯一的槽点就是海王的造型不如他弟弟酷炫。。,2018-12-07 21:34:36
Damon鬼怪,天津,5.0,很好看。特效很炫酷。不一样的海底世界。而且男主的长发也很好看。跟帅！！！！,2018-12-07 21:34:36
王震,烟台,4.5,特效炸裂，温子仁导演总是不会让人失望，超燃，喜欢！,2018-12-07 21:34:35
lovebunny009,南京,5.0,女主角太漂亮了，让人窒息的美。电影很好看，水下世界特效好美。打斗挺精彩，,2018-12-07 21:34:35
罐罐,深圳,5.0,好看，很过瘾,2018-12-07 21:34:34
我相信,四平,5.0,总的来说还是很不错滴，真的是比其它DC影片好，拍的很成功！！无论从剧情还是特效！！给个大大的赞,2018-12-07 21:34:33
小朱,上海,5.0,还不错，画面感很强！特效做的很牛逼,2018-12-07 21:34:33
左左左左左德钊,成都,5.0,DC出品，必属精品,2018-12-07 21:34:33
莉莉,深圳,5.0,后悔没有去看imax版😢，太完美了,2018-12-07 21:34:32
Harley,成都,4.5,海王真的是近几年最好看的DC真人电影，想象力太棒了，电影就是艺术！,2018-12-07 21:34:32
yuhiroki,锡林郭勒,5.0,特效简直无敌了！！,2018-12-07 21:34:31
Eternity-Hz,抚州,4.5,挺好，的确有看阿凡达的感觉,2018-12-07 21:34:30
^_^婷,赣州,4.5,影片不错，但是得到三叉戟的过程有点草率了,2018-12-07 21:34:30
王凯,许昌,5.0,那是真的牛逼,2018-12-07 21:34:30
老葉,湛江,5.0,电影有漫威和DC足够了。非常好看…颜值爆棚,2018-12-07 21:34:29
Tina,河源,4.0,嘎嘎的。。。,2018-12-07 21:34:29
张业,郑州,4.0,阵容特效都挺好 就是剧情一般版,2018-12-07 21:34:28
JhB716352462,乐山,5.0,好看两个字都形容不了我的观影感受了，没有魔改挺还原漫画的，整体都太棒了，故事和细节，节奏的把握，还有各种镜头切换，这部电影简直是神仙拍的。,2018-12-07 21:34:28
代亮宇 德贝橱柜设计师,雅安,3.5,画面感十足，逻辑性不强，总体一般,2018-12-07 21:34:28
Be Young,成都,5.0,好看好看！大场面！,2018-12-07 21:34:26
ZWz101333511,南昌,5.0,漫威电影最好看的电影！大爱ヽ(*´з｀*)ﾉ,2018-12-07 21:34:26
🍬叮叮当当🍬,泉州,5.0,不错，视觉效果很好。剧情比较老套,2018-12-07 21:34:25
UlS818063490,昆明,4.5,好看。。。。。。？,2018-12-07 21:34:24
A命里~缺我,北京,5.0,整体特效还有画面感特别棒，男主自带主角光环。觉得很有必要看一看,2018-12-07 21:34:24
陈辰橙Ccc,成都,5.0,"海王不火🔥我吃屎
无论是剧情和特效都是我见过最好的
电影里的各种细节都深深吸引了我
让我们看到了一个充满危险又同时充满无尽生命的海洋世界。",2018-12-07 21:34:24
bEf124571067,深圳,4.5,飘柔洗发水广告,2018-12-07 21:34:23
huazhixiaya,焦作,5.0,很好看的电影，特效逼真，效果好，很有意义的一部电影，值得观看,2018-12-07 21:34:23
AA没有背景、只有背影！,长春,5.0,这部电影非常好具备观赏效果，期待海王2,2018-12-07 21:34:23
liupengcheng321,上海,5.0,男的帅女的靓,2018-12-07 21:34:22
🌍🌖时光的背后🌦🌈,广州,4.5,很牛逼，尤其是后面的特效,2018-12-07 21:34:22
psk273899445,九江,4.5,影片制作可以，就是有点花里胡哨，故事衔接有那么点牵强，不过还是让人眼前一亮,2018-12-07 21:34:21
浩哥你敢惹？,启东,5.0,DC崛起了。,2018-12-07 21:34:20
明天你好丶丶丶,成都,5.0,好震撼，好夺目，好炫彩！,2018-12-07 21:34:20
发款专用,合肥,4.5,"今天去看了海贼王，呸，海王
剧情很不错，
路飞可以倾听万物之声，和万物对话
呸
男主可以倾听万物之声，和万物对话
然后路飞历经千幸万苦终于找到了大秘宝onepiece，拥有它就可以拥有一切
呸，男主历经千幸万苦终于找到了海神三叉戟，拥有它就可以控制海洋
路飞经过不懈努力，终于成为了海贼王
呸
男主经过不懈努力，终于成为了海王",2018-12-07 21:34:19
Npc356979809,四会,5.0,很好看，特效做的很好,2018-12-07 21:34:19
Npc356979809,四会,5.0,很好看，特效做的很好,2018-12-07 21:34:19
邓KAI,怀化,4.5,总觉得维科像是一个秦国兵俑。很不错的电影，观影感受很赞。,2018-12-07 21:34:18
MNl371179439,桐乡,5.0,特效很震撼，超级好看,2018-12-07 21:34:18
嘭嘭嘭,集美,4.5,超级震撼  不过 太超现代了吧 ,2018-12-07 21:34:17
很难好吧,深圳,4.5,还可以嗷hh,2018-12-07 21:34:17
mood4955,蒙自市,5.0,画面挺美的，情节也不错,2018-12-07 21:34:17
三七,兴城,4.5,特效做的是真好啊   视觉大片。。男主帅 女主美,2018-12-07 21:34:16
LuT$chy,重庆,4.5,DC这次没有太坑   看的是4DX  感觉超棒  期待新的作品,2018-12-07 21:34:15
AAA大眼灯饰,信阳,5.0,感动的我老泪纵横，完美的一部爱情。动作片。,2018-12-07 21:34:14
安好。,登封,5.0,全程特效很震撼,2018-12-07 21:34:13
峡谷召唤师3,深圳,5.0,身穿金甲，手拿金叉戟，帅,2018-12-07 21:34:13
方芳,广州,4.5,特别好看，非常喜欢,2018-12-07 21:34:12
PINGO国际托美尔小五,惠州,5.0,这个电影我等了好久今天终于快到了，真的很好看,2018-12-07 21:34:12
gTO712950150,广州,5.0,吹爆🤩爆吹,2018-12-07 21:34:12
叼着烟卷装酷,大连,5.0,看着很刺激，非常不错,2018-12-07 21:34:11
叼着烟卷装酷,大连,5.0,看着很刺激，非常不错,2018-12-07 21:34:11
Agloy,张家口,5.0,期待DC崛起，海王人生赢家！,2018-12-07 21:34:11
格格巫,深圳,5.0,第一次写影评！满分就对了，剧情满分！打斗场面满分！特效满分！画面华丽！女主！！！好漂亮！！！,2018-12-07 21:34:10
tYG920366643,阜阳,5.0,天秀这画面这特技,2018-12-07 21:34:10
Tenber,乐山,5.0,很好看  特效逼真  很6批,2018-12-07 21:34:08
Death.Kid,辽阳,4.0,很不错，比正义联盟好很多,2018-12-07 21:34:08
韶华不负,芜湖,5.0,特好看，被男主圈粉了,2018-12-07 21:34:07
心妍猪,中山,4.5,very good,2018-12-07 21:34:06
ZFe771345079,茂名,5.0,not bad,2018-12-07 21:34:06
成鸡思汉,宿迁,5.0,最后一幕帅爆了,2018-12-07 21:34:03
刘洋,苏州,4.5,剧情很不错，画面感很强,2018-12-07 21:34:03
Dr.Li,深圳,5.0,牛逼，牛逼，牛逼！,2018-12-07 21:34:02
张钦宇,许昌,5.0,特效是真心赞,2018-12-07 21:34:02
GetyouLove丶,秦皇岛,3.0,dc还是之前的蝙蝠侠三部曲起点太高，后面想走黑暗风奈何没诺兰实力，想学漫威又起步慢了，现在我觉得漫威电影在偷懒了，一通炫酷，剧情一般。可惜dc也不咋地,2018-12-07 21:34:01
max1491,长春,5.0,太！！！好！！！看！！！了！！！,2018-12-07 21:34:01
Zjt567578488,宁波,5.0,很不错呦，导演也很不错,2018-12-07 21:34:01
sisi306,邢台,5.0,好看，长发络腮胡加上三叉戟🔱好man，喜欢💕,2018-12-07 21:34:01
他💓,天津,5.0,好看 制作无话可说 真的是棒 海王,2018-12-07 21:34:01
刘子昂zia,滕州,5.0,"海王的妈妈和媳妇一定会相处的很好
另外    片尾曲太好听了吧！",2018-12-07 21:34:00
三鹿张,忻州,4.0,沉醉于海王的美好肉体。,2018-12-07 21:33:59
C,深圳,5.0,漫威要GG了🤨,2018-12-07 21:33:58
Leon MK,苏州,5.0,温子仁导演永不拍烂片,2018-12-07 21:33:57
最爱最爱外婆,达州,5.0,简直帅的无法无天！从头到尾帅到哭,2018-12-07 21:33:57
艺人,长沙,4.0,特效一流，剧情一般,2018-12-07 21:33:55
共鸣,西安,5.0,DC又一次给了我惊喜，等待沙赞,2018-12-07 21:33:55
_qq4831425198686,苏州,5.0,超级好看！ ！,2018-12-07 21:33:55
🐫,运城,5.0,好看到极点！,2018-12-07 21:33:53
Sho⁰⁹²¹,常熟,5.0,好看，精彩，妮可基德曼太美了。,2018-12-07 21:33:53
uxn940465890,迁安,5.0,不错值得观看  头一次这样看海底世界,2018-12-07 21:33:52
momowas,哈尔滨,4.5,特效做的特别好建议看4D 或者巨幕 要不然看这不过瘾 导演真是鬼才 加油,2018-12-07 21:33:52
uxn940465890,迁安,5.0,不错值得观看  头一次这样看海底世界,2018-12-07 21:33:52
momowas,哈尔滨,4.5,特效做的特别好建议看4D 或者巨幕 要不然看这不过瘾 导演真是鬼才 加油,2018-12-07 21:33:52
七星海棠LJZ,天津,4.5,美国大片的惯有套路，但是拍出了真实感和水下的窒息感。有剧情有看点有肌肉有耍帅，反转也在情理之中，整体完整，故事性强，衔接自然，有很强的观赏性，让人身临其境，也羡慕不已。但彩蛋没有联系超人自感遗憾，而后联想到了孙悟空手拿定海神针大闹四海龙宫～把水的特效去掉就成了星球大战～好在情景环境把控性强，没有中途让人跳戏，所以高分还是有据可依的👍,2018-12-07 21:33:48
